movieId,tmdbId,id,title,genres,original_language,popularity,overview,short_overview
1857,29825,29825,The Real Blonde,"['Comedy', 'Drama', 'Romance']",en,2.520458,"An aspiring actor (Matthew Modine) and his girlfriend (Catherine Keener) handle life's frustrations, while his friend seeks fulfillment with a blonde (Daryl Hannah).",Aspiring actor and girlfriend navigate frustrations; friend seeks fulfillment elsewhere.
1859,30020,30020,Taste of Cherry,['Drama'],fa,7.894941,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",Tehran man seeks burial after suicide; finds reluctant companion.
1860,17139,17139,Character,"['Drama', 'Foreign', 'History']",nl,1.221677,"J.W. Katadreuffe is the son of Joba Katadreuffe and A.B. Drevenhaven. Though fully neglected by Joba, Dreverhaven ensures the succesfull career of his son. Mostly unseen, though he sues his son a few times. The son Katadreuffe succeeds, but at great costs.",J.W. Katadreuffe's success comes at great cost from neglect.
1861,34582,34582,Junk Mail,"['Comedy', 'Thriller']",nb,0.336763,"Dimwitted, somewhat misanthropic Oslo mail carrier Roy's quiet life changes dramatically on the day he steals a set of keys and lets himself into the apartment of a deaf woman who seems to be in trouble with a psychotic criminal. Though he doesn't know it at the time, his and her fate are about to intertwine and this is not going to be to his benefit.",Oslo mail carrier's life changes after breaking into deaf woman's apartment.
1862,10216,10216,Species II,"['Science Fiction', 'Action', 'Horror']",en,13.495247,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.","Commander Ross transforms into an alien, seeking to procreate violently."
1863,9771,9771,Major League: Back to the Minors,['Comedy'],en,8.207548,At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.,Gus Cantrell becomes skipper; owner seeks publicity through rivalry.
1865,76330,76330,Wild Man Blues,"['Music', 'Documentary']",en,0.312753,"Wild Man Blues is a 1998 documentary film directed by Barbara Kopple, about the musical avocation of actor/director/comic Woody Allen. The film takes its name from a jazz composition sometimes attributed to Jelly Roll Morton and sometimes to Louis Armstrong and recorded by both (among others). Allen's love of early 20th century New Orleans music is depicted through his 1996 tour of Europe with his New Orleans Jazz Band. Allen has played clarinet with this band for over 25 years. Although Allen's European tour is the film's primary focus, it was also notable as the first major public showcase for Allen's relationship with Soon-Yi Previn.","""Wild Man Blues"" explores Woody Allen's passion for jazz music."
1866,9448,9448,The Big Hit,"['Action', 'Adventure', 'Comedy', 'Thriller']",en,5.975082,"Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.",Hit man Melvin faces danger and deception while protecting secrets.
1867,38618,38618,Tarzan and the Lost City,"['Action', 'Adventure']",en,0.740462,Tarzan returns to his homeland of Africa to save his home from destruction.,Tarzan returns to Africa to save his homeland from destruction.
1870,78373,78373,"Dancer, Texas Pop. 81","['Comedy', 'Drama', 'Family']",en,0.567444,"Four guys, best friends, have grown up together in DANCER, TEXAS POP. 81, a tiny town in West Texas. Years ago, they made a solemn vow to leave town together as soon as they graduate. Now, it's that weekend and the time has come to ""put up or shut up."" The clock is ticking and as all 81 people in the town watch, comment, offer advice and place bets, these four very different boys with unique backgrounds struggle with the biggest decision of their lives... whether to stay or leave home.",Four friends face a life-changing decision: stay or leave.
1871,77514,77514,A Friend of the Deceased,"['Drama', 'Comedy']",en,0.117304,"Tolla is an unemployed translator whose wife is leaving him. Despondent and weak, he submits to the suggestion of an acquantance to have a contract placed on the man that his wife is seeing. Instead, however, he arranges for the hit to be placed on himself. Before the contract is executed, he develops a relationship with a prostitute, and then changes his mind. In order to survive he takes the obvious course of action, which turns out to have possibly been unnecessary, and then he must deal with the guilt.","Unemployed translator plans own hit, finds love, confronts guilt."
1872,49474,49474,Go Now,"['Romance', 'Drama', 'TV Movie']",en,0.153884,"Nick, is a young Scottish soccer player living in the big city. He meets Karen, and the two fall in love and move in together. Soon after, Nick exhibits signs of serious illness. As his body slowly succumbs to multiple sclerosis, he experiences a wide sweep of jagged emotions, and in the process gives himself and those who love him the strength to carry on.","Scottish soccer player Nick falls in love, battles multiple sclerosis."
1874,39467,39467,Still Breathing,"['Comedy', 'Drama', 'Romance']",en,1.161851,"Two lost souls: she a con-artist in L.A.; he a puppeteer in San Antonio have the same dream linking each with the other. He travels to L.A. to find this woman he has become obsessed with. She resists, afraid of his kooky ideas until she travels with him to San Antonio and meets his wise grandmother. Story of two disparate people linked by ""fate"" gets increasingly interesting as it rolls along.","Two unlikely people connect through fate, exploring dreams together."
1875,55561,55561,Clockwatchers,"['Comedy', 'Drama']",en,1.885671,Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,"Iris, a wallflower, waits two hours on her first day."
1876,8656,8656,Deep Impact,"['Action', 'Drama', 'Romance']",en,11.644633,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",Asteroid threatens Earth; president sends astronaut team to stop it.
1878,58680,58680,Woo,"['Comedy', 'Romance']",en,2.326115,Gorgeous and extraverted Woo meets insecure and straight-laced law clerk Tim at a blind date.,Extraverted Woo meets insecure Tim on a blind date.
1879,35161,35161,The Hanging Garden,['Drama'],en,0.437883,"William, a once obese and troubled teen, goes back to his family's home after being gone, without word, for ten years and finds it (and his family) haunted with his past. He had moved to the city and become a fit, well-adjusted gay man, but during his visit home, he becomes unhinged as the newly remembered reasons for his miserable adolescence come to life in each of their presents.","William returns home, confronting his troubled past and family memories."
1880,35796,35796,Lawn Dogs,['Drama'],en,4.255263,"In the affluent, gated community of Camelot Gardens, bored wives indiscriminately sleep around while their unwitting husbands try desperately to climb the social ladder. Trent, a 21-year-old outsider who mows the neighborhood lawns, quietly observes the infidelities and hypocrisies of this overly privileged society. When Devon, a 10-year-old daughter from one family, forges a friendship with Trent, things suddenly get very complicated.",Bored wives cheat while Trent observes; Devon complicates relationships.
1881,18937,18937,Quest for Camelot,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']",en,13.02535,"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.","Kayley, a brave girl, strives to stop Ruber's invasion."
